plan_a,seed_a,plan_b,seed_b,K,distance_a,distance_b,relative_cost_gap,route_len_profile_gap,route_delivery_profile_gap,exact_route_len_multiset_match,delta_frac,mean_extra_units_a,mean_extra_units_b,abs_mean_extra_units_gap,p_need_two_a,p_need_two_b,abs_p_need_two_gap,p_need_at_most_one_a,p_need_at_most_one_b,abs_p_need_at_most_one_gap,p_zero_a,p_zero_b,abs_p_zero_gap,mean_absorbed_workload_frac_a,mean_absorbed_workload_frac_b,abs_mean_absorbed_workload_frac_gap,mean_residual_workload_frac_a,mean_residual_workload_frac_b,abs_mean_residual_workload_frac_gap,both_sub_mean_extra_units_a,both_sub_mean_extra_units_b,abs_both_sub_mean_extra_units_gap,both_sub_p_need_two_a,both_sub_p_need_two_b,abs_both_sub_p_need_two_gap,both_sub_p_need_at_most_one_a,both_sub_p_need_at_most_one_b,abs_both_sub_p_need_at_most_one_gap,both_sub_p_zero_a,both_sub_p_zero_b,abs_both_sub_p_zero_gap,both_sub_mean_absorbed_workload_frac_a,both_sub_mean_absorbed_workload_frac_b,abs_both_sub_mean_absorbed_workload_frac_gap,both_sub_mean_residual_workload_frac_a,both_sub_mean_residual_workload_frac_b,abs_both_sub_mean_residual_workload_frac_gap
0,0,22,11,7,1246180.0,1240913.0,0.004244455493656687,0.5714285714285714,7.228571428571435,0,0.2,1.619047619047619,1.4761904761904763,0.1428571428571428,0.6190476190476191,0.47619047619047616,0.1428571428571429,0.38095238095238093,0.5238095238095238,0.1428571428571429,0.0,0.0,0.0,0.22219633560067942,0.2517676421994196,0.029571306598740188,0.7778036643993205,0.7482323578005803,0.029571306598740188,1.8666666666666667,2.0,0.1333333333333333,0.8666666666666667,1.0,0.1333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.18655438327923987,0.1738681817602041,0.012686201519035767,0.81344561672076,0.8261318182397959,0.012686201519035878
0,0,24,12,7,1246180.0,1261586.0,0.012362580044616347,0.8571428571428571,3.3428571428571408,0,0.2,1.619047619047619,1.619047619047619,0.0,0.6190476190476191,0.6190476190476191,0.0,0.38095238095238093,0.38095238095238093,0.0,0.0,0.0,0.0,0.22219633560067942,0.20057965402799643,0.021616681572682983,0.7778036643993205,0.7994203459720035,0.02161668157268304,1.8666666666666667,1.6666666666666667,0.19999999999999996,0.8666666666666667,0.6666666666666666,0.20000000000000007,0.13333333333333333,0.3333333333333333,0.19999999999999998,0.0,0.0,0.0,0.18655438327923987,0.2005099243973597,0.013955541118119835,0.81344561672076,0.7994900756026401,0.013955541118119918
0,0,26,13,7,1246180.0,1251866.0,0.004562743744884367,1.4285714285714286,5.799999999999995,0,0.2,1.619047619047619,1.619047619047619,0.0,0.6190476190476191,0.6190476190476191,0.0,0.38095238095238093,0.38095238095238093,0.0,0.0,0.0,0.0,0.22219633560067942,0.18717126015080768,0.03502507544987174,0.7778036643993205,0.8128287398491922,0.03502507544987177,1.8666666666666667,1.6666666666666667,0.19999999999999996,0.8666666666666667,0.6666666666666666,0.20000000000000007,0.13333333333333333,0.3333333333333333,0.19999999999999998,0.0,0.0,0.0,0.18655438327923987,0.17040111015229228,0.016153273126947587,0.81344561672076,0.8295988898477077,0.016153273126947698
0,0,28,14,7,1246180.0,1244175.0,0.0016115096348986275,2.0,7.342857142857142,0,0.2,1.619047619047619,1.5238095238095237,0.09523809523809534,0.6190476190476191,0.5238095238095238,0.09523809523809523,0.38095238095238093,0.47619047619047616,0.09523809523809523,0.0,0.0,0.0,0.22219633560067942,0.32739689143498746,0.10520055583430804,0.7778036643993205,0.6726031085650126,0.10520055583430787,1.8666666666666667,1.7333333333333334,0.1333333333333333,0.8666666666666667,0.7333333333333333,0.13333333333333341,0.13333333333333333,0.26666666666666666,0.13333333333333333,0.0,0.0,0.0,0.18655438327923987,0.2732937365632947,0.08673935328405483,0.81344561672076,0.7267062634367054,0.08673935328405458
0,0,30,15,7,1246180.0,1249358.0,0.002550193391002905,0.8571428571428571,8.457142857142857,0,0.2,1.619047619047619,1.5714285714285714,0.04761904761904767,0.6190476190476191,0.5714285714285714,0.04761904761904767,0.38095238095238093,0.42857142857142855,0.047619047619047616,0.0,0.0,0.0,0.22219633560067942,0.301756512518543,0.0795601769178636,0.7778036643993205,0.698243487481457,0.07956017691786343,1.8666666666666667,1.5714285714285714,0.2952380952380953,0.8666666666666667,0.5714285714285714,0.2952380952380953,0.13333333333333333,0.42857142857142855,0.2952380952380952,0.0,0.0,0.0,0.18655438327923987,0.301756512518543,0.11520212923930315,0.81344561672076,0.698243487481457,0.11520212923930295
0,0,32,16,7,1246180.0,1244383.0,0.001444089159045085,0.5714285714285714,3.799999999999997,0,0.2,1.619047619047619,1.6666666666666667,0.04761904761904767,0.6190476190476191,0.6666666666666666,0.04761904761904756,0.38095238095238093,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.22219633560067942,0.15828626263374707,0.06391007296693235,0.7778036643993205,0.841713737366253,0.06391007296693252,1.8666666666666667,2.0,0.1333333333333333,0.8666666666666667,1.0,0.1333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.18655438327923987,0.10967900842693548,0.07687537485230439,0.81344561672076,0.8903209915730645,0.07687537485230456
0,0,34,17,7,1246180.0,1248876.0,0.0021634113851931504,0.8571428571428571,7.314285714285701,0,0.2,1.619047619047619,1.5714285714285714,0.04761904761904767,0.6190476190476191,0.5714285714285714,0.04761904761904767,0.38095238095238093,0.42857142857142855,0.047619047619047616,0.0,0.0,0.0,0.22219633560067942,0.2404159231567015,0.01821958755602207,0.7778036643993205,0.7595840768432984,0.018219587556022043,1.8666666666666667,2.0,0.1333333333333333,0.8666666666666667,1.0,0.1333333333333333,0.13333333333333333,0.0,0.13333333333333333,0.0,0.0,0.0,0.18655438327923987,0.17701459413649215,0.009539789142747723,0.81344561672076,0.8229854058635079,0.00953978914274789
0,0,36,18,7,1246180.0,1244191.0,0.0015986291493830128,0.2857142857142857,2.0000000000000133,0,0.2,1.619047619047619,1.6666666666666667,0.04761904761904767,0.6190476190476191,0.6666666666666666,0.04761904761904756,0.38095238095238093,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.22219633560067942,0.204433439526499,0.017762896074180412,0.7778036643993205,0.7955665604735012,0.01776289607418069,1.8666666666666667,1.9333333333333333,0.06666666666666665,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.18655438327923987,0.15366199986457524,0.03289238341466463,0.81344561672076,0.8463380001354247,0.032892383414664716
0,0,38,19,7,1246180.0,1244383.0,0.001444089159045085,0.2857142857142857,0.45714285714286057,0,0.2,1.619047619047619,1.6666666666666667,0.04761904761904767,0.6190476190476191,0.6666666666666666,0.04761904761904756,0.38095238095238093,0.3333333333333333,0.047619047619047616,0.0,0.0,0.0,0.22219633560067942,0.19689298789020238,0.025303347710477042,0.7778036643993205,0.8031070121097976,0.025303347710477153,1.8666666666666667,1.9333333333333333,0.06666666666666665,0.8666666666666667,0.9333333333333333,0.06666666666666665,0.13333333333333333,0.06666666666666667,0.06666666666666667,0.0,0.0,0.0,0.18655438327923987,0.15033961183454148,0.036214771444698396,0.81344561672076,0.8496603881654585,0.036214771444698535
1,0,3,1,8,1270239.0,1279890.0,0.007597782779461188,0.75,5.400000000000004,0,0.2,1.2857142857142858,1.3214285714285714,0.03571428571428559,0.32142857142857145,0.32142857142857145,0.0,0.6785714285714286,0.6785714285714286,0.0,0.03571428571428571,0.0,0.03571428571428571,0.3248394573757018,0.33766900820184176,0.012829550826139957,0.6751605426242983,0.6623309917981581,0.012829550826140124,1.9,1.6,0.2999999999999998,0.9,0.6,0.30000000000000004,0.1,0.4,0.30000000000000004,0.0,0.0,0.0,0.16770566833941208,0.23991445288933247,0.07220878454992039,0.832294331660588,0.7600855471106676,0.07220878454992041
1,0,5,2,8,1270239.0,1261484.0,0.006940238639570538,1.0,6.42499999999999,0,0.2,1.2857142857142858,1.25,0.03571428571428581,0.32142857142857145,0.35714285714285715,0.0357142857142857,0.6785714285714286,0.6428571428571429,0.0357142857142857,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.3248394573757018,0.4608620793007022,0.13602262192500042,0.6751605426242983,0.5391379206992978,0.13602262192500048,1.9,2.0,0.10000000000000009,0.9,1.0,0.09999999999999998,0.1,0.0,0.1,0.0,0.0,0.0,0.16770566833941208,0.2571885468225426,0.08948287848313052,0.832294331660588,0.7428114531774573,0.08948287848313063
1,0,7,3,8,1270239.0,1262365.0,0.006237498663223394,1.25,8.775000000000002,0,0.2,1.2857142857142858,1.2142857142857142,0.07142857142857162,0.32142857142857145,0.32142857142857145,0.0,0.6785714285714286,0.6785714285714286,0.0,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.3248394573757018,0.434058623462218,0.10921916608651622,0.6751605426242983,0.565941376537782,0.10921916608651627,1.9,1.6,0.2999999999999998,0.9,0.6,0.30000000000000004,0.1,0.4,0.30000000000000004,0.0,0.0,0.0,0.16770566833941208,0.3133845424747111,0.145678874135299,0.832294331660588,0.686615457525289,0.145678874135299
1,0,9,4,8,1270239.0,1268134.0,0.001659919219893166,1.5,6.799999999999992,0,0.2,1.2857142857142858,1.2142857142857142,0.07142857142857162,0.32142857142857145,0.32142857142857145,0.0,0.6785714285714286,0.6785714285714286,0.0,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.3248394573757018,0.43712092200857494,0.11228146463287314,0.6751605426242983,0.5628790779914251,0.11228146463287314,1.9,1.9,0.0,0.9,0.9,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.16770566833941208,0.2561949810380306,0.08848931269861854,0.832294331660588,0.7438050189619694,0.0884893126986186
1,0,11,5,8,1270239.0,1264368.0,0.004643426597319767,1.0,9.124999999999991,0,0.2,1.2857142857142858,1.25,0.03571428571428581,0.32142857142857145,0.35714285714285715,0.0357142857142857,0.6785714285714286,0.6428571428571429,0.0357142857142857,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.3248394573757018,0.4331406337081705,0.10830117633246872,0.6751605426242983,0.5668593662918295,0.10830117633246872,1.9,1.6666666666666667,0.23333333333333317,0.9,0.6666666666666666,0.2333333333333334,0.1,0.3333333333333333,0.2333333333333333,0.0,0.0,0.0,0.16770566833941208,0.31328334467417546,0.14557767633476337,0.832294331660588,0.6867166553258245,0.14557767633476348
1,0,13,6,8,1270239.0,1273615.0,0.002657767553979999,1.0,7.1749999999999945,0,0.2,1.2857142857142858,1.25,0.03571428571428581,0.32142857142857145,0.32142857142857145,0.0,0.6785714285714286,0.6785714285714286,0.0,0.03571428571428571,0.07142857142857142,0.03571428571428571,0.3248394573757018,0.4402185814508529,0.11537912407515111,0.6751605426242983,0.5597814185491471,0.11537912407515116,1.9,1.6,0.2999999999999998,0.9,0.6,0.30000000000000004,0.1,0.4,0.30000000000000004,0.0,0.0,0.0,0.16770566833941208,0.32665915408750634,0.15895348574809426,0.832294331660588,0.6733408459124937,0.15895348574809431
1,0,15,7,8,1270239.0,1259973.0,0.008147793643197116,0.5,2.4250000000000007,0,0.2,1.2857142857142858,1.3214285714285714,0.03571428571428559,0.32142857142857145,0.35714285714285715,0.0357142857142857,0.6785714285714286,0.6428571428571429,0.0357142857142857,0.03571428571428571,0.03571428571428571,0.0,0.3248394573757018,0.3770583585631413,0.05221890118743949,0.6751605426242983,0.6229416414368586,0.05221890118743966,1.9,2.0,0.10000000000000009,0.9,1.0,0.09999999999999998,0.1,0.0,0.1,0.0,0.0,0.0,0.16770566833941208,0.19134621658578688,0.023640548246374793,0.832294331660588,0.8086537834142131,0.02364054824637485
1,0,17,8,8,1270239.0,1248724.0,0.017229587963393033,0.75,2.8999999999999986,0,0.2,1.2857142857142858,1.25,0.03571428571428581,0.32142857142857145,0.35714285714285715,0.0357142857142857,0.6785714285714286,0.6428571428571429,0.0357142857142857,0.03571428571428571,0.10714285714285714,0.07142857142857142,0.3248394573757018,0.4024240728244681,0.07758461544876633,0.6751605426242983,0.597575927175532,0.07758461544876627,1.9,2.0,0.10000000000000009,0.9,1.0,0.09999999999999998,0.1,0.0,0.1,0.0,0.0,0.0,0.16770566833941208,0.20217484582129783,0.03446917748188574,0.832294331660588,0.797825154178702,0.03446917748188594
