plan_a,seed_a,split_a,plan_b,seed_b,split_b,K,distance_a,distance_b,relative_cost_gap,delta_frac,recovery_rate_a,recovery_rate_b,abs_recovery_gap,absorbed_customer_frac_a,absorbed_customer_frac_b,abs_absorbed_customer_gap,absorbed_workload_frac_a,absorbed_workload_frac_b,abs_absorbed_workload_gap
0,0,0,33,11,0,6,1371997.0,1386668.0,0.010693172069618229,0.2,0.0,0.0,0.0,0.31986991766403533,0.22762551990493166,0.09224439775910367,0.23950893521034156,0.16242837083747017,0.07708056437287139
0,0,0,33,11,0,6,1371997.0,1386668.0,0.010693172069618229,0.4,0.0,0.0,0.0,0.46299974535268656,0.3589943553178847,0.10400539003480186,0.36522485747150757,0.25150951586686815,0.11371534160463942
0,0,0,36,12,0,6,1371997.0,1374351.0,0.0017157471918670376,0.05,0.0,0.0,0.0,0.08201659451659452,0.10725762527233114,0.025241030755736624,0.07485322693252681,0.09256809528564619,0.017714868353119376
0,0,0,36,12,0,6,1371997.0,1374351.0,0.0017157471918670376,0.1,0.0,0.0,0.0,0.1905844155844156,0.19780402059813826,0.007219605013722652,0.1552103133957661,0.1701410441000012,0.01493073070423509
0,0,0,36,12,0,6,1371997.0,1374351.0,0.0017157471918670376,0.2,0.0,0.0,0.0,0.31986991766403533,0.33347073677956035,0.01360081911552502,0.23950893521034156,0.2480093074865692,0.008500372276227658
0,0,0,36,12,0,6,1371997.0,1374351.0,0.0017157471918670376,0.4,0.0,0.0,0.0,0.46299974535268656,0.4302040007922361,0.03279574456045048,0.36522485747150757,0.3430053005195745,0.02221955695193306
0,0,0,40,14,0,6,1371997.0,1380685.0,0.006332375362336798,0.05,0.0,0.0,0.0,0.08201659451659452,0.1387057387057387,0.0566891441891442,0.07485322693252681,0.0794947482281858,0.004641521295658979
0,0,0,40,14,0,6,1371997.0,1380685.0,0.006332375362336798,0.1,0.0,0.0,0.0,0.1905844155844156,0.14912240537240537,0.041462010212010236,0.1552103133957661,0.13171553654226464,0.02349477685350146
0,0,0,40,14,0,6,1371997.0,1380685.0,0.006332375362336798,0.2,0.0,0.0,0.0,0.31986991766403533,0.2768346441140559,0.043035273549979436,0.23950893521034156,0.19935426618346538,0.04015466902687617
0,0,0,40,14,0,6,1371997.0,1380685.0,0.006332375362336798,0.4,0.0,0.0,0.0,0.46299974535268656,0.4141066041801336,0.048893141172552945,0.36522485747150757,0.32203816272098823,0.04318669475051934
0,0,0,43,15,0,6,1371997.0,1384972.0,0.009457017763158375,0.05,0.0,0.0,0.0,0.08201659451659452,0.14682539682539683,0.06480880230880232,0.07485322693252681,0.11473941496550104,0.039886188032974224
0,0,0,43,15,0,6,1371997.0,1384972.0,0.009457017763158375,0.1,0.0,0.0,0.0,0.1905844155844156,0.2396475256769374,0.04906311009252179,0.1552103133957661,0.19339035332418597,0.03818003992841987
0,0,0,43,15,0,6,1371997.0,1384972.0,0.009457017763158375,0.2,0.0,0.0,0.0,0.31986991766403533,0.33901727357609707,0.019147355912061736,0.23950893521034156,0.26904744964306765,0.029538514432726093
0,0,0,43,15,0,6,1371997.0,1384972.0,0.009457017763158375,0.4,0.0,0.0,0.0,0.46299974535268656,0.4776552287581699,0.014655483405483338,0.36522485747150757,0.34280014587325863,0.022424711598248936
0,0,0,46,16,0,6,1371997.0,1364614.0,0.005410321160416059,0.05,0.0,0.0,0.0,0.08201659451659452,0.11543240374762113,0.03341580923102662,0.07485322693252681,0.06185424530457101,0.012998981627955805
0,0,0,46,16,0,6,1371997.0,1364614.0,0.005410321160416059,0.1,0.0,0.0,0.0,0.1905844155844156,0.14824696237739715,0.042337453207018455,0.1552103133957661,0.08748862419149596,0.06772168920427014
0,0,0,46,16,0,6,1371997.0,1364614.0,0.005410321160416059,0.2,0.0,0.0,0.0,0.31986991766403533,0.31756988038957346,0.0023000372744618747,0.23950893521034156,0.19566138586890977,0.043847549341431785
