Dataset,Instance,scenario,monitor,n_days,false_rate,detect_rate,mean_delay
Dethloff,SCA3-8,traffic_late,ph_match,15,0.0,0.3333333333333333,72.2
Dethloff,SCA3-8,traffic_late,esr_match,15,0.0,1.0,19.733333333333334
Dethloff,SCA3-8,traffic_late,ecusum_match,15,0.0,1.0,20.733333333333334
Dethloff,SCA3-8,traffic_late,bonferroni,15,0.0,1.0,23.0
Dethloff,SCA3-8,traffic_late,periodic,15,0.0,1.0,33.666666666666664
Dethloff,SCA3-8,traffic_late,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-8,demand_late,tempo2,15,0.0,1.0,40.0
Dethloff,SCA3-8,demand_late,tempo_flat,15,0.0,0.13333333333333333,16.5
Dethloff,SCA3-8,demand_late,cusum_cal,15,0.0,0.0,
Dethloff,SCA3-8,demand_late,cusum_match,15,0.0,0.0,
Dethloff,SCA3-8,demand_late,ph_match,15,0.0,0.0,
Dethloff,SCA3-8,demand_late,esr_match,15,0.0,0.6,46.666666666666664
Dethloff,SCA3-8,demand_late,ecusum_match,15,0.0,0.4,45.5
Dethloff,SCA3-8,demand_late,bonferroni,15,0.0,1.0,35.0
Dethloff,SCA3-8,demand_late,periodic,15,0.0,1.0,31.0
Dethloff,SCA3-8,demand_late,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-8,storm,tempo2,15,0.0,1.0,9.8
Dethloff,SCA3-8,storm,tempo_flat,15,0.0,1.0,9.466666666666667
Dethloff,SCA3-8,storm,cusum_cal,15,0.0,1.0,63.6
Dethloff,SCA3-8,storm,cusum_match,15,0.0,1.0,63.6
Dethloff,SCA3-8,storm,ph_match,15,0.0,1.0,31.2
Dethloff,SCA3-8,storm,esr_match,15,0.0,1.0,10.466666666666667
Dethloff,SCA3-8,storm,ecusum_match,15,0.0,1.0,10.666666666666666
Dethloff,SCA3-8,storm,bonferroni,15,0.0,1.0,15.466666666666667
Dethloff,SCA3-8,storm,periodic,15,0.0,1.0,34.13333333333333
Dethloff,SCA3-8,storm,rolling_opt,15,0.8666666666666667,0.13333333333333333,0.0
Dethloff,SCA3-8,rush_crush,tempo2,15,0.0,1.0,16.2
Dethloff,SCA3-8,rush_crush,tempo_flat,15,0.0,1.0,26.933333333333334
Dethloff,SCA3-8,rush_crush,cusum_cal,15,0.0,0.6666666666666666,65.5
Dethloff,SCA3-8,rush_crush,cusum_match,15,0.0,0.6666666666666666,65.5
Dethloff,SCA3-8,rush_crush,ph_match,15,0.0,0.4666666666666667,59.142857142857146
Dethloff,SCA3-8,rush_crush,esr_match,15,0.0,1.0,17.866666666666667
Dethloff,SCA3-8,rush_crush,ecusum_match,15,0.0,1.0,15.4
Dethloff,SCA3-8,rush_crush,bonferroni,15,0.0,1.0,19.0
Dethloff,SCA3-8,rush_crush,periodic,15,0.0,1.0,31.0
Dethloff,SCA3-8,rush_crush,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-8,black_day,tempo2,15,0.0,1.0,5.466666666666667
Dethloff,SCA3-8,black_day,tempo_flat,15,0.0,1.0,5.733333333333333
Dethloff,SCA3-8,black_day,cusum_cal,15,0.0,1.0,44.06666666666667
Dethloff,SCA3-8,black_day,cusum_match,15,0.0,1.0,44.06666666666667
Dethloff,SCA3-8,black_day,ph_match,15,0.0,1.0,19.2
Dethloff,SCA3-8,black_day,esr_match,15,0.0,1.0,5.333333333333333
Dethloff,SCA3-8,black_day,ecusum_match,15,0.0,1.0,5.266666666666667
Dethloff,SCA3-8,black_day,bonferroni,15,0.0,1.0,13.2
Dethloff,SCA3-8,black_day,periodic,15,0.0,1.0,29.8
Dethloff,SCA3-8,black_day,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,null,tempo2,15,0.0,,
Dethloff,SCA3-9,null,tempo_flat,15,0.0,,
Dethloff,SCA3-9,null,cusum_cal,15,0.06666666666666667,,
Dethloff,SCA3-9,null,cusum_match,15,0.0,,
Dethloff,SCA3-9,null,ph_match,15,0.0,,
Dethloff,SCA3-9,null,esr_match,15,0.0,,
Dethloff,SCA3-9,null,ecusum_match,15,0.0,,
Dethloff,SCA3-9,null,bonferroni,15,0.06666666666666667,,
Dethloff,SCA3-9,null,periodic,15,1.0,,
Dethloff,SCA3-9,null,rolling_opt,15,1.0,,
Dethloff,SCA3-9,null_rain,tempo2,15,0.0,,
Dethloff,SCA3-9,null_rain,tempo_flat,15,0.0,,
Dethloff,SCA3-9,null_rain,cusum_cal,15,0.06666666666666667,,
Dethloff,SCA3-9,null_rain,cusum_match,15,0.06666666666666667,,
Dethloff,SCA3-9,null_rain,ph_match,15,0.06666666666666667,,
Dethloff,SCA3-9,null_rain,esr_match,15,0.0,,
Dethloff,SCA3-9,null_rain,ecusum_match,15,0.0,,
Dethloff,SCA3-9,null_rain,bonferroni,15,0.06666666666666667,,
Dethloff,SCA3-9,null_rain,periodic,15,1.0,,
Dethloff,SCA3-9,null_rain,rolling_opt,15,1.0,,
Dethloff,SCA3-9,traffic_mild,tempo2,15,0.0,0.4666666666666667,35.714285714285715
Dethloff,SCA3-9,traffic_mild,tempo_flat,15,0.0,0.13333333333333333,65.5
Dethloff,SCA3-9,traffic_mild,cusum_cal,15,0.0,0.3333333333333333,38.0
Dethloff,SCA3-9,traffic_mild,cusum_match,15,0.0,0.0,
Dethloff,SCA3-9,traffic_mild,ph_match,15,0.0,0.0,
Dethloff,SCA3-9,traffic_mild,esr_match,15,0.0,0.3333333333333333,32.6
Dethloff,SCA3-9,traffic_mild,ecusum_match,15,0.0,0.26666666666666666,33.75
Dethloff,SCA3-9,traffic_mild,bonferroni,15,0.0,0.8,45.666666666666664
Dethloff,SCA3-9,traffic_mild,periodic,15,0.0,1.0,34.0
Dethloff,SCA3-9,traffic_mild,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,traffic_severe,tempo2,15,0.0,1.0,9.466666666666667
Dethloff,SCA3-9,traffic_severe,tempo_flat,15,0.0,1.0,22.2
Dethloff,SCA3-9,traffic_severe,cusum_cal,15,0.0,1.0,15.333333333333334
Dethloff,SCA3-9,traffic_severe,cusum_match,15,0.0,1.0,47.666666666666664
Dethloff,SCA3-9,traffic_severe,ph_match,15,0.0,0.6,54.666666666666664
Dethloff,SCA3-9,traffic_severe,esr_match,15,0.0,1.0,14.266666666666667
Dethloff,SCA3-9,traffic_severe,ecusum_match,15,0.0,1.0,15.666666666666666
Dethloff,SCA3-9,traffic_severe,bonferroni,15,0.0,1.0,18.0
Dethloff,SCA3-9,traffic_severe,periodic,15,0.0,1.0,34.0
Dethloff,SCA3-9,traffic_severe,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,demand_mild,tempo2,15,0.0,0.0,
Dethloff,SCA3-9,demand_mild,tempo_flat,15,0.0,0.0,
Dethloff,SCA3-9,demand_mild,cusum_cal,15,0.0,0.0,
Dethloff,SCA3-9,demand_mild,cusum_match,15,0.0,0.0,
Dethloff,SCA3-9,demand_mild,ph_match,15,0.0,0.0,
Dethloff,SCA3-9,demand_mild,esr_match,15,0.0,0.06666666666666667,46.0
Dethloff,SCA3-9,demand_mild,ecusum_match,15,0.0,0.0,
Dethloff,SCA3-9,demand_mild,bonferroni,15,0.0,0.13333333333333333,71.0
Dethloff,SCA3-9,demand_mild,periodic,15,0.0,1.0,31.0
Dethloff,SCA3-9,demand_mild,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,demand_severe,tempo2,15,0.0,0.9333333333333333,24.285714285714285
Dethloff,SCA3-9,demand_severe,tempo_flat,15,0.0,0.4,33.833333333333336
Dethloff,SCA3-9,demand_severe,cusum_cal,15,0.0,0.9333333333333333,33.92857142857143
Dethloff,SCA3-9,demand_severe,cusum_match,15,0.0,0.13333333333333333,60.0
Dethloff,SCA3-9,demand_severe,ph_match,15,0.0,0.0,
Dethloff,SCA3-9,demand_severe,esr_match,15,0.0,0.9333333333333333,28.571428571428573
Dethloff,SCA3-9,demand_severe,ecusum_match,15,0.0,0.8,29.083333333333332
Dethloff,SCA3-9,demand_severe,bonferroni,15,0.0,1.0,31.333333333333332
Dethloff,SCA3-9,demand_severe,periodic,15,0.0,1.0,31.333333333333332
Dethloff,SCA3-9,demand_severe,rolling_opt,15,0.9333333333333333,0.06666666666666667,1.0
Dethloff,SCA3-9,dwell_mild,tempo2,15,0.0,0.9333333333333333,26.0
Dethloff,SCA3-9,dwell_mild,tempo_flat,15,0.0,0.4,35.166666666666664
Dethloff,SCA3-9,dwell_mild,cusum_cal,15,0.0,0.9333333333333333,33.214285714285715
Dethloff,SCA3-9,dwell_mild,cusum_match,15,0.0,0.2,56.0
Dethloff,SCA3-9,dwell_mild,ph_match,15,0.0,0.06666666666666667,33.0
Dethloff,SCA3-9,dwell_mild,esr_match,15,0.0,0.8,32.833333333333336
Dethloff,SCA3-9,dwell_mild,ecusum_match,15,0.0,0.8,34.0
Dethloff,SCA3-9,dwell_mild,bonferroni,15,0.0,1.0,24.666666666666668
Dethloff,SCA3-9,dwell_mild,periodic,15,0.0,1.0,30.0
Dethloff,SCA3-9,dwell_mild,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,dwell_severe,tempo2,15,0.0,1.0,2.0
Dethloff,SCA3-9,dwell_severe,tempo_flat,15,0.0,1.0,7.4
Dethloff,SCA3-9,dwell_severe,cusum_cal,15,0.0,1.0,8.0
Dethloff,SCA3-9,dwell_severe,cusum_match,15,0.0,1.0,27.666666666666668
Dethloff,SCA3-9,dwell_severe,ph_match,15,0.0,1.0,34.93333333333333
Dethloff,SCA3-9,dwell_severe,esr_match,15,0.0,1.0,2.7333333333333334
Dethloff,SCA3-9,dwell_severe,ecusum_match,15,0.0,1.0,2.3333333333333335
Dethloff,SCA3-9,dwell_severe,bonferroni,15,0.0,1.0,10.0
Dethloff,SCA3-9,dwell_severe,periodic,15,0.0,1.0,30.0
Dethloff,SCA3-9,dwell_severe,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,accident_mild,tempo2,15,0.0,0.06666666666666667,20.0
Dethloff,SCA3-9,accident_mild,tempo_flat,15,0.0,0.06666666666666667,20.0
Dethloff,SCA3-9,accident_mild,cusum_cal,15,0.0,0.4,40.0
Dethloff,SCA3-9,accident_mild,cusum_match,15,0.0,0.06666666666666667,45.0
Dethloff,SCA3-9,accident_mild,ph_match,15,0.0,0.0,
Dethloff,SCA3-9,accident_mild,esr_match,15,0.0,0.06666666666666667,20.0
Dethloff,SCA3-9,accident_mild,ecusum_match,15,0.0,0.0,
Dethloff,SCA3-9,accident_mild,bonferroni,15,0.0,0.4,53.0
Dethloff,SCA3-9,accident_mild,periodic,15,0.0,1.0,33.0
Dethloff,SCA3-9,accident_mild,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,accident_severe,tempo2,15,0.06666666666666667,0.8666666666666667,38.61538461538461
Dethloff,SCA3-9,accident_severe,tempo_flat,15,0.06666666666666667,0.9333333333333333,27.5
Dethloff,SCA3-9,accident_severe,cusum_cal,15,0.06666666666666667,0.9333333333333333,26.428571428571427
Dethloff,SCA3-9,accident_severe,cusum_match,15,0.06666666666666667,0.6,58.333333333333336
Dethloff,SCA3-9,accident_severe,ph_match,15,0.06666666666666667,0.3333333333333333,55.4
Dethloff,SCA3-9,accident_severe,esr_match,15,0.06666666666666667,0.6666666666666666,31.7
Dethloff,SCA3-9,accident_severe,ecusum_match,15,0.06666666666666667,0.7333333333333333,33.0
Dethloff,SCA3-9,accident_severe,bonferroni,15,0.06666666666666667,0.9333333333333333,24.428571428571427
Dethloff,SCA3-9,accident_severe,periodic,15,0.06666666666666667,0.9333333333333333,33.0
Dethloff,SCA3-9,accident_severe,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,breakdown,tempo2,15,0.0,0.8666666666666667,24.615384615384617
Dethloff,SCA3-9,breakdown,tempo_flat,15,0.0,0.8666666666666667,24.615384615384617
Dethloff,SCA3-9,breakdown,cusum_cal,15,0.0,0.8666666666666667,22.23076923076923
Dethloff,SCA3-9,breakdown,cusum_match,15,0.0,0.8666666666666667,24.615384615384617
Dethloff,SCA3-9,breakdown,ph_match,15,0.0,0.8666666666666667,24.615384615384617
Dethloff,SCA3-9,breakdown,esr_match,15,0.0,0.8666666666666667,24.615384615384617
Dethloff,SCA3-9,breakdown,ecusum_match,15,0.0,0.8666666666666667,24.615384615384617
Dethloff,SCA3-9,breakdown,bonferroni,15,0.0,0.8666666666666667,22.846153846153847
Dethloff,SCA3-9,breakdown,periodic,15,0.0,1.0,23.4
Dethloff,SCA3-9,breakdown,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,traffic_ramp,tempo2,15,0.0,1.0,7.666666666666667
Dethloff,SCA3-9,traffic_ramp,tempo_flat,15,0.0,1.0,15.6
Dethloff,SCA3-9,traffic_ramp,cusum_cal,15,0.0,1.0,13.733333333333333
Dethloff,SCA3-9,traffic_ramp,cusum_match,15,0.0,1.0,43.0
Dethloff,SCA3-9,traffic_ramp,ph_match,15,0.0,0.7333333333333333,48.90909090909091
Dethloff,SCA3-9,traffic_ramp,esr_match,15,0.0,1.0,8.8
Dethloff,SCA3-9,traffic_ramp,ecusum_match,15,0.0,1.0,7.466666666666667
Dethloff,SCA3-9,traffic_ramp,bonferroni,15,0.0,1.0,15.333333333333334
Dethloff,SCA3-9,traffic_ramp,periodic,15,0.0,1.0,34.0
Dethloff,SCA3-9,traffic_ramp,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,demand_ramp,tempo2,15,0.0,0.9333333333333333,37.714285714285715
Dethloff,SCA3-9,demand_ramp,tempo_flat,15,0.0,0.26666666666666666,33.25
Dethloff,SCA3-9,demand_ramp,cusum_cal,15,0.0,0.8666666666666667,41.76923076923077
Dethloff,SCA3-9,demand_ramp,cusum_match,15,0.0,0.13333333333333333,29.0
Dethloff,SCA3-9,demand_ramp,ph_match,15,0.0,0.13333333333333333,29.0
Dethloff,SCA3-9,demand_ramp,esr_match,15,0.0,0.6666666666666666,33.8
Dethloff,SCA3-9,demand_ramp,ecusum_match,15,0.0,0.5333333333333333,35.375
Dethloff,SCA3-9,demand_ramp,bonferroni,15,0.0,0.9333333333333333,33.714285714285715
Dethloff,SCA3-9,demand_ramp,periodic,15,0.0,1.0,29.533333333333335
Dethloff,SCA3-9,demand_ramp,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,traffic_transient,tempo2,15,0.0,0.0,
Dethloff,SCA3-9,traffic_transient,tempo_flat,15,0.0,0.0,
Dethloff,SCA3-9,traffic_transient,cusum_cal,15,0.0,0.0,
Dethloff,SCA3-9,traffic_transient,cusum_match,15,0.0,0.0,
Dethloff,SCA3-9,traffic_transient,ph_match,15,0.0,0.0,
Dethloff,SCA3-9,traffic_transient,esr_match,15,0.0,0.0,
Dethloff,SCA3-9,traffic_transient,ecusum_match,15,0.0,0.0,
Dethloff,SCA3-9,traffic_transient,bonferroni,15,0.13333333333333333,0.0,
Dethloff,SCA3-9,traffic_transient,periodic,15,1.0,0.0,
Dethloff,SCA3-9,traffic_transient,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,traffic_late,tempo2,15,0.0,1.0,15.666666666666666
Dethloff,SCA3-9,traffic_late,tempo_flat,15,0.0,0.8,29.166666666666668
Dethloff,SCA3-9,traffic_late,cusum_cal,15,0.0,1.0,20.666666666666668
Dethloff,SCA3-9,traffic_late,cusum_match,15,0.0,0.9333333333333333,57.5
Dethloff,SCA3-9,traffic_late,ph_match,15,0.0,0.13333333333333333,65.0
Dethloff,SCA3-9,traffic_late,esr_match,15,0.0,1.0,20.066666666666666
Dethloff,SCA3-9,traffic_late,ecusum_match,15,0.0,1.0,21.533333333333335
Dethloff,SCA3-9,traffic_late,bonferroni,15,0.0,1.0,19.333333333333332
Dethloff,SCA3-9,traffic_late,periodic,15,0.0,1.0,34.0
Dethloff,SCA3-9,traffic_late,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,demand_late,tempo2,15,0.0,0.8,32.333333333333336
Dethloff,SCA3-9,demand_late,tempo_flat,15,0.0,0.26666666666666666,21.75
Dethloff,SCA3-9,demand_late,cusum_cal,15,0.0,0.8,39.416666666666664
Dethloff,SCA3-9,demand_late,cusum_match,15,0.0,0.13333333333333333,9.0
Dethloff,SCA3-9,demand_late,ph_match,15,0.0,0.13333333333333333,9.0
Dethloff,SCA3-9,demand_late,esr_match,15,0.0,0.3333333333333333,23.0
Dethloff,SCA3-9,demand_late,ecusum_match,15,0.0,0.3333333333333333,24.2
Dethloff,SCA3-9,demand_late,bonferroni,15,0.0,1.0,33.2
Dethloff,SCA3-9,demand_late,periodic,15,0.0,1.0,28.066666666666666
Dethloff,SCA3-9,demand_late,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,storm,tempo2,15,0.0,1.0,11.2
Dethloff,SCA3-9,storm,tempo_flat,15,0.0,1.0,12.666666666666666
Dethloff,SCA3-9,storm,cusum_cal,15,0.0,1.0,18.8
Dethloff,SCA3-9,storm,cusum_match,15,0.0,0.9333333333333333,59.785714285714285
Dethloff,SCA3-9,storm,ph_match,15,0.0,1.0,28.933333333333334
Dethloff,SCA3-9,storm,esr_match,15,0.0,1.0,10.2
Dethloff,SCA3-9,storm,ecusum_match,15,0.0,1.0,10.2
Dethloff,SCA3-9,storm,bonferroni,15,0.0,1.0,16.666666666666668
Dethloff,SCA3-9,storm,periodic,15,0.0,1.0,34.0
Dethloff,SCA3-9,storm,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,rush_crush,tempo2,15,0.0,1.0,14.4
Dethloff,SCA3-9,rush_crush,tempo_flat,15,0.0,1.0,22.466666666666665
Dethloff,SCA3-9,rush_crush,cusum_cal,15,0.0,1.0,23.333333333333332
Dethloff,SCA3-9,rush_crush,cusum_match,15,0.0,0.5333333333333333,60.375
Dethloff,SCA3-9,rush_crush,ph_match,15,0.0,0.6,49.0
Dethloff,SCA3-9,rush_crush,esr_match,15,0.0,1.0,14.133333333333333
Dethloff,SCA3-9,rush_crush,ecusum_match,15,0.0,1.0,13.4
Dethloff,SCA3-9,rush_crush,bonferroni,15,0.0,1.0,16.333333333333332
Dethloff,SCA3-9,rush_crush,periodic,15,0.0,1.0,31.0
Dethloff,SCA3-9,rush_crush,rolling_opt,15,1.0,0.0,
Dethloff,SCA3-9,black_day,tempo2,15,0.0,1.0,5.2
Dethloff,SCA3-9,black_day,tempo_flat,15,0.0,1.0,4.6
Dethloff,SCA3-9,black_day,cusum_cal,15,0.0,1.0,11.133333333333333
Dethloff,SCA3-9,black_day,cusum_match,15,0.0,1.0,30.8
Dethloff,SCA3-9,black_day,ph_match,15,0.0,1.0,13.466666666666667
Dethloff,SCA3-9,black_day,esr_match,15,0.0,1.0,4.533333333333333
Dethloff,SCA3-9,black_day,ecusum_match,15,0.0,1.0,4.066666666666666
Dethloff,SCA3-9,black_day,bonferroni,15,0.0,1.0,12.2
Dethloff,SCA3-9,black_day,periodic,15,0.0,1.0,22.866666666666667
Dethloff,SCA3-9,black_day,rolling_opt,15,1.0,0.0,
Dethloff,SCA8-0,null,tempo2,15,0.0,,
Dethloff,SCA8-0,null,tempo_flat,15,0.06666666666666667,,
Dethloff,SCA8-0,null,cusum_cal,15,0.13333333333333333,,
Dethloff,SCA8-0,null,cusum_match,15,0.13333333333333333,,
Dethloff,SCA8-0,null,ph_match,15,0.13333333333333333,,
Dethloff,SCA8-0,null,esr_match,15,0.06666666666666667,,
Dethloff,SCA8-0,null,ecusum_match,15,0.06666666666666667,,
Dethloff,SCA8-0,null,bonferroni,15,0.13333333333333333,,
Dethloff,SCA8-0,null,periodic,15,1.0,,
Dethloff,SCA8-0,null,rolling_opt,15,1.0,,
Dethloff,SCA8-0,null_rain,tempo2,15,0.0,,
Dethloff,SCA8-0,null_rain,tempo_flat,15,0.0,,
Dethloff,SCA8-0,null_rain,cusum_cal,15,0.06666666666666667,,
Dethloff,SCA8-0,null_rain,cusum_match,15,0.0,,
Dethloff,SCA8-0,null_rain,ph_match,15,0.0,,
Dethloff,SCA8-0,null_rain,esr_match,15,0.0,,
Dethloff,SCA8-0,null_rain,ecusum_match,15,0.0,,
Dethloff,SCA8-0,null_rain,bonferroni,15,0.0,,
Dethloff,SCA8-0,null_rain,periodic,15,1.0,,
Dethloff,SCA8-0,null_rain,rolling_opt,15,1.0,,
Dethloff,SCA8-0,traffic_mild,tempo2,15,0.0,0.4,27.5
Dethloff,SCA8-0,traffic_mild,tempo_flat,15,0.0,0.13333333333333333,15.0
Dethloff,SCA8-0,traffic_mild,cusum_cal,15,0.0,0.7333333333333333,23.727272727272727
Dethloff,SCA8-0,traffic_mild,cusum_match,15,0.0,0.0,
Dethloff,SCA8-0,traffic_mild,ph_match,15,0.0,0.06666666666666667,34.0
Dethloff,SCA8-0,traffic_mild,esr_match,15,0.0,0.26666666666666666,21.25
Dethloff,SCA8-0,traffic_mild,ecusum_match,15,0.0,0.13333333333333333,11.5
Dethloff,SCA8-0,traffic_mild,bonferroni,15,0.0,0.6666666666666666,30.0
Dethloff,SCA8-0,traffic_mild,periodic,15,0.0,1.0,34.0
Dethloff,SCA8-0,traffic_mild,rolling_opt,15,1.0,0.0,
Dethloff,SCA8-0,traffic_severe,tempo2,15,0.0,1.0,10.666666666666666
Dethloff,SCA8-0,traffic_severe,tempo_flat,15,0.0,0.7333333333333333,16.272727272727273
Dethloff,SCA8-0,traffic_severe,cusum_cal,15,0.0,1.0,10.666666666666666
Dethloff,SCA8-0,traffic_severe,cusum_match,15,0.0,0.9333333333333333,30.0
Dethloff,SCA8-0,traffic_severe,ph_match,15,0.0,0.4,29.833333333333332
Dethloff,SCA8-0,traffic_severe,esr_match,15,0.0,1.0,11.6
Dethloff,SCA8-0,traffic_severe,ecusum_match,15,0.0,0.9333333333333333,11.285714285714286
Dethloff,SCA8-0,traffic_severe,bonferroni,15,0.0,1.0,18.0
Dethloff,SCA8-0,traffic_severe,periodic,15,0.0,1.0,34.0
Dethloff,SCA8-0,traffic_severe,rolling_opt,15,1.0,0.0,
Dethloff,SCA8-0,demand_mild,tempo2,15,0.0,0.0,
Dethloff,SCA8-0,demand_mild,tempo_flat,15,0.0,0.0,
Dethloff,SCA8-0,demand_mild,cusum_cal,15,0.0,0.2,26.0
Dethloff,SCA8-0,demand_mild,cusum_match,15,0.0,0.0,
Dethloff,SCA8-0,demand_mild,ph_match,15,0.0,0.0,
Dethloff,SCA8-0,demand_mild,esr_match,15,0.0,0.06666666666666667,27.0
Dethloff,SCA8-0,demand_mild,ecusum_match,15,0.0,0.06666666666666667,30.0
Dethloff,SCA8-0,demand_mild,bonferroni,15,0.0,0.06666666666666667,36.0
Dethloff,SCA8-0,demand_mild,periodic,15,0.0,1.0,36.0
Dethloff,SCA8-0,demand_mild,rolling_opt,15,0.0,1.0,1.0
Dethloff,SCA8-0,demand_severe,tempo2,15,0.0,0.9333333333333333,23.071428571428573
Dethloff,SCA8-0,demand_severe,tempo_flat,15,0.0,0.4,18.0
Dethloff,SCA8-0,demand_severe,cusum_cal,15,0.0,1.0,20.2
Dethloff,SCA8-0,demand_severe,cusum_match,15,0.0,0.06666666666666667,40.0
Dethloff,SCA8-0,demand_severe,ph_match,15,0.0,0.06666666666666667,41.0
Dethloff,SCA8-0,demand_severe,esr_match,15,0.0,0.5333333333333333,16.25
Dethloff,SCA8-0,demand_severe,ecusum_match,15,0.0,0.5333333333333333,16.375
Dethloff,SCA8-0,demand_severe,bonferroni,15,0.0,0.9333333333333333,17.428571428571427
Dethloff,SCA8-0,demand_severe,periodic,15,0.0,1.0,36.0
Dethloff,SCA8-0,demand_severe,rolling_opt,15,0.0,1.0,1.0
Dethloff,SCA8-0,dwell_mild,tempo2,15,0.0,0.7333333333333333,24.363636363636363
Dethloff,SCA8-0,dwell_mild,tempo_flat,15,0.0,0.2,13.0
Dethloff,SCA8-0,dwell_mild,cusum_cal,15,0.0,0.9333333333333333,23.071428571428573
Dethloff,SCA8-0,dwell_mild,cusum_match,15,0.0,0.13333333333333333,26.5
Dethloff,SCA8-0,dwell_mild,ph_match,15,0.0,0.06666666666666667,13.0
Dethloff,SCA8-0,dwell_mild,esr_match,15,0.0,0.4,16.333333333333332
Dethloff,SCA8-0,dwell_mild,ecusum_match,15,0.0,0.3333333333333333,13.6
Dethloff,SCA8-0,dwell_mild,bonferroni,15,0.0,0.9333333333333333,23.428571428571427
Dethloff,SCA8-0,dwell_mild,periodic,15,0.0,1.0,33.53333333333333
Dethloff,SCA8-0,dwell_mild,rolling_opt,15,0.0,1.0,0.0
Dethloff,SCA8-0,dwell_severe,tempo2,15,0.0,1.0,3.066666666666667
Dethloff,SCA8-0,dwell_severe,tempo_flat,15,0.0,1.0,7.466666666666667
Dethloff,SCA8-0,dwell_severe,cusum_cal,15,0.0,1.0,4.666666666666667
Dethloff,SCA8-0,dwell_severe,cusum_match,15,0.0,1.0,17.666666666666668
Dethloff,SCA8-0,dwell_severe,ph_match,15,0.0,1.0,21.2
Dethloff,SCA8-0,dwell_severe,esr_match,15,0.0,1.0,3.0
Dethloff,SCA8-0,dwell_severe,ecusum_match,15,0.0,1.0,2.6666666666666665
Dethloff,SCA8-0,dwell_severe,bonferroni,15,0.0,1.0,15.0
Dethloff,SCA8-0,dwell_severe,periodic,15,0.0,1.0,35.0
Dethloff,SCA8-0,dwell_severe,rolling_opt,15,0.0,1.0,0.0
Dethloff,SCA8-0,accident_mild,tempo2,15,0.0,0.0,
Dethloff,SCA8-0,accident_mild,tempo_flat,15,0.0,0.0,
Dethloff,SCA8-0,accident_mild,cusum_cal,15,0.0,0.26666666666666666,23.75
Dethloff,SCA8-0,accident_mild,cusum_match,15,0.0,0.0,
Dethloff,SCA8-0,accident_mild,ph_match,15,0.0,0.0,
Dethloff,SCA8-0,accident_mild,esr_match,15,0.0,0.0,
Dethloff,SCA8-0,accident_mild,ecusum_match,15,0.0,0.0,
Dethloff,SCA8-0,accident_mild,bonferroni,15,0.0,0.13333333333333333,33.0
Dethloff,SCA8-0,accident_mild,periodic,15,0.0,1.0,33.0
Dethloff,SCA8-0,accident_mild,rolling_opt,15,1.0,0.0,
Dethloff,SCA8-0,accident_severe,tempo2,15,0.0,0.8666666666666667,24.0
Dethloff,SCA8-0,accident_severe,tempo_flat,15,0.0,0.9333333333333333,19.642857142857142
Dethloff,SCA8-0,accident_severe,cusum_cal,15,0.0,1.0,10.333333333333334
Dethloff,SCA8-0,accident_severe,cusum_match,15,0.0,0.7333333333333333,24.09090909090909
Dethloff,SCA8-0,accident_severe,ph_match,15,0.0,0.6,25.444444444444443
Dethloff,SCA8-0,accident_severe,esr_match,15,0.0,0.8,20.5
Dethloff,SCA8-0,accident_severe,ecusum_match,15,0.0,0.7333333333333333,19.181818181818183
Dethloff,SCA8-0,accident_severe,bonferroni,15,0.0,1.0,21.0
Dethloff,SCA8-0,accident_severe,periodic,15,0.0,1.0,33.0
Dethloff,SCA8-0,accident_severe,rolling_opt,15,1.0,0.0,
Dethloff,SCA8-0,breakdown,tempo2,15,0.0,0.5333333333333333,14.375
Dethloff,SCA8-0,breakdown,tempo_flat,15,0.0,0.5333333333333333,14.375
Dethloff,SCA8-0,breakdown,cusum_cal,15,0.0,0.5333333333333333,14.375
Dethloff,SCA8-0,breakdown,cusum_match,15,0.0,0.5333333333333333,14.375
Dethloff,SCA8-0,breakdown,ph_match,15,0.0,0.5333333333333333,14.375
Dethloff,SCA8-0,breakdown,esr_match,15,0.0,0.5333333333333333,14.375
Dethloff,SCA8-0,breakdown,ecusum_match,15,0.0,0.5333333333333333,14.375
Dethloff,SCA8-0,breakdown,bonferroni,15,0.0,0.5333333333333333,14.375
Dethloff,SCA8-0,breakdown,periodic,15,0.0,1.0,22.4
