Instance,Plan,N_cust,K_routes,Travel_km,Fixed_cost,none_rec,none_TBC,none_S,none_HO,none_fail,v1_end_rec,v1_end_TBC,v1_end_S,v1_end_HO,v1_end_fail,v1_end_saving,v1_end_gap,v1_myo_rec,v1_myo_TBC,v1_myo_S,v1_myo_HO,v1_myo_fail,v1_myo_saving,v1_myo_gap,fb_tau_rec,fb_tau_TBC,fb_tau_S,fb_tau_HO,fb_tau_fail,fb_tau_saving,fb_tau_gap,pi1_rec,pi1_TBC,pi1_S,pi1_HO,pi1_fail,pi1_saving,pi1_gap,pi2_rec,pi2_TBC,pi2_S,pi2_HO,pi2_fail,pi2_saving,pi2_gap,pi3_rec,pi3_TBC,pi3_S,pi3_HO,pi3_fail,pi3_saving,pi3_gap,rollout_rec,rollout_TBC,rollout_S,rollout_HO,rollout_fail,rollout_saving,rollout_gap,restock_rec,restock_TBC,restock_S,restock_HO,restock_fail,restock_saving,restock_gap,v2_lsm_rec,v2_lsm_TBC,v2_lsm_S,v2_lsm_HO,v2_lsm_fail,v2_lsm_saving,v2_lsm_gap,v2_act_rec,v2_act_TBC,v2_act_S,v2_act_HO,v2_act_fail,v2_act_saving,v2_act_gap,dp_n_rec,dp_n_TBC,dp_n_S,dp_n_HO,dp_n_fail,dp_n_saving,dp_n_gap,dp_xl_rec,dp_xl_TBC,dp_xl_S,dp_xl_HO,dp_xl_fail,dp_xl_saving,dp_xl_gap,oracle_rec,oracle_TBC,oracle_S,oracle_HO,oracle_fail,oracle_saving,solve_s,eval_s
CON8-6,Det,50,9,688.46,383.85,227.1,610.95,0,0.0,0.3763,199.48,583.33,5,0.2022,0.2138,12.16,58.14,204.62,588.46,5,0.2683,0.1825,9.9,65.92,198.91,582.75,5,0.2157,0.2049,12.41,57.27,214.14,597.99,4,0.2361,0.2235,5.7,80.36,203.43,587.28,4,0.1689,0.2412,10.42,64.13,205.16,589.01,4,0.1743,0.2421,9.66,66.75,201.54,585.38,5,0.2407,0.1938,11.26,61.26,223.91,607.76,1,0.0452,0.3607,1.4,95.17,197.35,581.2,5,0.2056,0.2096,13.1,54.91,195.48,579.32,5,0.1996,0.206,13.93,52.07,198.37,582.22,5,0.2201,0.2034,12.65,56.46,196.87,580.71,5,0.2093,0.2072,13.31,54.18,161.12,544.97,6,0.2557,0.1206,29.05,0.0,1.9
CON8-6,SAA,50,14,860.66,576.07,22.05,598.12,0,0.0,0.0276,19.32,595.38,2,0.0179,0.0137,12.41,69.99,20.66,596.73,2,0.0245,0.0112,6.3,84.76,19.33,595.4,2,0.0179,0.0137,12.36,70.12,19.72,595.79,1,0.0143,0.0162,10.56,74.46,20.06,596.13,1,0.0124,0.0178,9.03,78.17,19.74,595.81,1,0.0129,0.0171,10.48,74.66,20.11,596.17,2,0.0227,0.0117,8.83,78.65,11.63,587.69,4,0.0381,0.0085,47.29,-14.33,19.18,595.24,2,0.0194,0.0127,13.04,68.47,10.54,586.6,0,0.0,0.0069,52.22,-26.27,19.72,595.79,2,0.0178,0.0144,10.57,74.45,19.08,595.14,2,0.016,0.0146,13.5,67.35,12.93,589.0,3,0.027,0.0006,41.36,0.0,1.7
CON8-6,WDRO,50,17,1004.81,695.48,3.97,699.45,0,0.0,0.0042,4.03,699.51,0,0.0021,0.0031,-1.45,103.46,4.2,699.68,0,0.0024,0.0031,-5.81,113.86,4.03,699.51,0,0.0021,0.0031,-1.45,103.46,3.95,699.43,0,0.0005,0.0039,0.58,98.61,3.77,699.25,0,0.0006,0.0037,5.01,88.06,3.77,699.25,0,0.0006,0.0037,5.01,88.06,4.14,699.62,0,0.0022,0.0031,-4.29,110.24,3.04,698.52,0,0.0036,0.0028,23.56,43.79,3.96,699.44,0,0.0018,0.0032,0.24,99.43,2.76,698.24,0,0.0,0.002,30.54,27.14,3.97,699.45,0,0.0,0.0042,0.0,100.0,3.73,699.21,0,0.001,0.0034,5.96,85.78,2.31,697.79,0,0.0042,0.0,41.92,0.0,1.6
CON8-6,Gounaris,50,13,854.05,540.41,35.58,575.99,0,0.0,0.0481,30.93,571.33,3,0.0282,0.0249,13.09,68.24,32.52,572.93,4,0.042,0.0182,8.61,79.11,30.85,571.25,3,0.028,0.0249,13.31,67.69,32.33,572.74,2,0.0186,0.0328,9.13,77.83,30.88,571.28,3,0.0242,0.0275,13.23,67.9,30.33,570.74,3,0.0268,0.0252,14.76,64.17,31.43,571.83,3,0.0364,0.0203,11.69,71.64,22.82,563.22,5,0.0653,0.02,35.88,12.93,30.2,570.6,3,0.03,0.0232,15.15,63.24,20.15,560.56,1,0.0056,0.0154,43.37,-5.25,30.27,570.67,3,0.029,0.0238,14.94,63.73,29.91,570.32,3,0.0302,0.0228,15.94,61.3,20.92,561.33,5,0.0476,0.0005,41.21,0.0,1.7
CON8-6,Cui,50,13,856.51,540.65,35.23,575.88,0,0.0,0.0468,30.93,571.58,3,0.0306,0.0233,12.2,70.54,33.07,573.72,4,0.0415,0.0192,6.15,85.16,30.93,571.58,3,0.0306,0.0233,12.2,70.54,31.94,572.59,2,0.0238,0.0285,9.35,77.42,32.98,573.63,1,0.0134,0.0358,6.4,84.54,32.83,573.48,1,0.0143,0.0351,6.83,83.51,32.21,572.86,3,0.0382,0.0204,8.59,79.26,23.67,564.33,4,0.0496,0.0231,32.8,20.78,30.75,571.4,3,0.0316,0.0227,12.71,69.31,20.79,561.44,0,0.002,0.0158,40.99,1.01,31.85,572.5,2,0.0268,0.0267,9.6,76.82,30.37,571.02,2,0.0281,0.0242,13.81,66.65,20.64,561.29,4,0.0451,0.0017,41.41,0.0,1.7
CON8-6,MDRO,50,17,983.95,693.4,3.83,697.22,0,0.0,0.004,3.61,697.0,0,0.0023,0.0025,5.76,85.04,3.66,697.06,0,0.0021,0.0026,4.26,88.92,3.62,697.02,0,0.0023,0.0025,5.39,85.99,3.54,696.94,0,0.0012,0.0031,7.46,80.62,3.73,697.12,0,0.0004,0.0037,2.54,93.4,3.74,697.14,0,0.0004,0.0037,2.14,94.44,3.59,696.98,0,0.002,0.0026,6.22,83.83,2.55,695.95,1,0.005,0.002,33.28,13.53,3.55,696.94,0,0.0018,0.0027,7.23,81.2,2.37,695.76,0,0.0,0.0017,38.17,0.82,3.83,697.22,0,0.0,0.004,0.0,100.0,3.64,697.03,0,0.001,0.0032,4.89,87.29,2.35,695.75,0,0.0036,0.0004,38.49,0.0,1.8
CON8-7,Det,50,9,829.46,397.95,241.57,639.52,0,0.0,0.3911,199.36,597.3,6,0.267,0.1758,17.47,49.79,203.79,601.74,6,0.3415,0.1417,15.64,55.06,198.62,596.56,6,0.2698,0.1734,17.78,48.91,216.69,614.64,5,0.2631,0.2069,10.3,70.41,212.63,610.58,4,0.1946,0.2366,11.98,65.58,223.08,621.02,3,0.1438,0.2767,7.66,78.0,200.42,598.37,6,0.3118,0.1532,17.03,51.05,228.25,626.19,2,0.0973,0.3464,5.52,84.15,198.12,596.07,6,0.2737,0.1716,17.98,48.32,189.88,587.83,5,0.2148,0.1728,21.4,38.52,199.85,597.79,6,0.2814,0.1698,17.27,50.37,197.67,595.62,6,0.2761,0.1693,18.17,47.78,157.5,555.44,6,0.2973,0.0938,34.8,0.0,1.9
CON8-7,SAA,50,14,1064.1,596.41,20.62,617.03,0,0.0,0.026,18.58,614.99,2,0.0187,0.0122,9.91,76.37,19.84,616.25,2,0.0249,0.0096,3.82,90.9,18.56,614.97,2,0.0186,0.0122,10.0,76.17,19.13,615.54,1,0.0132,0.0161,7.25,82.71,18.85,615.26,1,0.0124,0.0163,8.58,79.54,18.83,615.24,1,0.0127,0.0161,8.69,79.3,18.91,615.32,2,0.0213,0.0109,8.32,80.17,13.53,609.94,4,0.0454,0.0097,34.4,17.99,18.14,614.54,2,0.0186,0.0118,12.07,71.23,10.79,607.2,0,0.0,0.0074,47.69,-13.67,18.61,615.02,1,0.016,0.0141,9.76,76.75,17.61,614.02,2,0.0158,0.0129,14.62,65.14,11.97,608.38,3,0.0259,0.0001,41.95,0.0,1.8
CON8-7,WDRO,50,17,1227.61,717.76,3.21,720.97,0,0.0,0.0034,3.36,721.12,0,0.0017,0.0025,-4.67,111.58,3.4,721.16,0,0.0025,0.0021,-5.95,114.74,3.36,721.12,0,0.0017,0.0025,-4.67,111.58,3.25,721.01,0,0.0014,0.0026,-1.5,103.71,3.13,720.9,0,0.0008,0.0029,2.2,94.53,3.19,720.95,0,0.0006,0.003,0.39,99.04,3.31,721.07,0,0.0019,0.0024,-3.2,107.93,2.55,720.31,1,0.0047,0.0019,20.46,49.27,3.17,720.93,0,0.0015,0.0025,1.07,97.35,2.39,720.15,0,0.0,0.0018,25.58,36.57,3.21,720.97,0,0.0,0.0034,0.0,100.0,3.1,720.86,0,0.0015,0.0024,3.42,91.52,1.91,719.67,0,0.0031,0.0002,40.33,0.0,1.6
CON8-7,Gounaris,50,14,1070.68,597.07,19.79,616.86,0,0.0,0.0254,17.74,614.8,1,0.0115,0.016,10.38,76.02,18.87,615.94,2,0.0224,0.0106,4.63,89.31,17.72,614.79,1,0.0115,0.016,10.47,75.82,18.18,615.25,1,0.0121,0.0163,8.15,81.17,17.67,614.74,1,0.0082,0.0181,10.73,75.22,17.65,614.72,1,0.0086,0.0178,10.8,75.04,18.19,615.26,2,0.0192,0.0118,8.08,81.33,12.36,609.43,4,0.0444,0.009,37.53,13.3,17.28,614.35,2,0.0151,0.0136,12.66,70.75,10.51,607.58,0,0.0027,0.007,46.87,-8.27,17.68,614.75,1,0.0117,0.0161,10.65,75.4,17.0,614.06,2,0.0153,0.0131,14.11,67.39,11.22,608.29,3,0.0253,0.0001,43.29,0.0,1.7
CON8-7,Cui,50,13,989.76,553.98,35.29,589.27,0,0.0,0.0463,30.99,584.96,3,0.0272,0.0248,12.2,69.86,32.14,586.11,4,0.0393,0.0188,8.94,77.9,30.99,584.96,3,0.0277,0.0246,12.21,69.85,32.0,585.97,2,0.0215,0.0294,9.34,76.94,31.72,585.7,2,0.0223,0.0287,10.12,75.0,32.26,586.24,2,0.0164,0.0327,8.59,78.79,31.2,585.17,3,0.0365,0.0195,11.61,71.32,23.43,577.41,4,0.0467,0.0215,33.61,16.97,30.13,584.11,3,0.0298,0.0225,14.63,63.87,21.83,575.81,1,0.0085,0.0156,38.15,5.76,31.55,585.53,3,0.0267,0.0259,10.59,73.84,29.62,583.6,3,0.0283,0.0227,16.07,60.3,21.01,574.98,4,0.0433,0.003,40.48,0.0,1.8
CON8-7,MDRO,50,17,1231.4,718.14,3.3,721.44,0,0.0,0.0034,3.26,721.4,0,0.0017,0.0024,1.32,96.77,3.26,721.4,0,0.0018,0.0023,1.29,96.84,3.26,721.4,0,0.0017,0.0024,1.32,96.77,3.14,721.28,0,0.0009,0.0027,4.76,88.34,3.2,721.34,0,0.0002,0.0032,2.9,92.88,3.19,721.33,0,0.0002,0.0031,3.33,91.83,3.2,721.34,0,0.0017,0.0023,3.13,92.32,2.08,720.22,1,0.007,0.0013,37.06,9.08,3.17,721.31,0,0.0013,0.0025,3.9,90.43,2.42,720.56,0,0.0002,0.0017,26.81,34.24,3.3,721.44,0,0.0,0.0034,0.0,100.0,3.13,721.27,0,0.0011,0.0026,5.15,87.37,1.96,720.09,0,0.0033,0.0001,40.77,0.0,2.1
CON8-8,Det,50,9,783.97,393.4,266.26,659.66,0,0.0,0.4192,233.32,626.72,5,0.2072,0.2518,12.37,51.53,236.33,629.73,5,0.2622,0.2255,11.24,55.96,233.26,626.66,5,0.2135,0.248,12.39,51.44,248.29,641.69,4,0.2244,0.2669,6.75,73.55,238.39,631.78,4,0.1644,0.2842,10.47,58.98,237.89,631.29,4,0.1896,0.2677,10.65,58.26,233.77,627.17,5,0.2431,0.2321,12.2,52.19,258.86,652.26,2,0.0672,0.3882,2.78,89.11,232.78,626.17,5,0.2139,0.2472,12.58,50.73,230.72,624.12,5,0.1837,0.2518,13.35,47.7,233.52,626.91,5,0.2134,0.2488,12.3,51.82,232.16,625.56,5,0.2209,0.2421,12.81,49.82,198.3,591.7,6,0.2473,0.1719,25.52,0.0,1.8
CON8-8,SAA,50,14,1013.64,591.36,22.29,613.65,0,0.0,0.0271,19.7,611.06,2,0.0196,0.0125,11.63,72.78,20.21,611.58,2,0.0238,0.0105,9.32,78.21,19.71,611.07,2,0.0195,0.0125,11.58,72.9,19.56,610.92,1,0.0142,0.0155,12.25,71.35,20.47,611.84,1,0.0105,0.0188,8.14,80.95,20.41,611.77,1,0.0103,0.0189,8.45,80.23,20.01,611.37,2,0.0228,0.0109,10.23,76.08,12.63,603.99,3,0.0336,0.0095,43.34,-1.38,19.37,610.73,2,0.0201,0.012,13.1,69.36,12.27,603.63,0,0.0,0.0075,44.97,-5.19,19.85,611.22,2,0.0175,0.014,10.93,74.42,18.92,610.28,2,0.0164,0.0136,15.13,64.6,12.76,604.12,3,0.027,0.0,42.75,0.0,1.7
CON8-8,WDRO,50,17,1161.63,711.16,2.52,713.69,0,0.0,0.0026,2.82,713.99,0,0.0025,0.0014,-11.81,128.06,2.9,714.06,0,0.0024,0.0014,-14.81,135.18,2.82,713.99,0,0.0025,0.0014,-11.81,128.06,2.44,713.6,0,0.0012,0.0018,3.34,92.06,2.42,713.58,0,0.0004,0.0022,4.24,89.93,2.42,713.59,0,0.0004,0.0022,4.03,90.42,2.74,713.91,0,0.0022,0.0014,-8.61,120.44,1.78,712.94,0,0.0028,0.0014,29.51,29.91,2.55,713.72,0,0.0015,0.0017,-1.11,102.64,1.79,712.95,0,0.0001,0.0012,29.29,30.45,2.52,713.69,0,0.0,0.0026,0.0,100.0,2.43,713.59,0,0.0007,0.0021,3.83,90.91,1.46,712.62,0,0.0026,0.0,42.11,0.0,1.6
CON8-8,Gounaris,50,14,987.14,588.71,23.71,612.43,0,0.0,0.0286,20.58,609.3,2,0.0177,0.0145,13.19,67.82,21.89,610.6,2,0.0265,0.0105,7.68,81.28,20.58,609.3,2,0.0177,0.0145,13.19,67.82,21.24,609.95,1,0.0144,0.0169,10.42,74.58,21.4,610.11,1,0.0114,0.019,9.75,76.22,20.96,609.67,1,0.0115,0.0184,11.62,71.66,20.85,609.57,2,0.0217,0.0123,12.05,70.62,13.78,602.5,4,0.0433,0.0093,41.87,-2.13,20.23,608.95,2,0.0194,0.0131,14.67,64.22,12.69,601.4,0,0.0,0.0067,46.48,-13.36,21.18,609.89,2,0.0179,0.0152,10.69,73.92,19.88,608.6,2,0.0185,0.0134,16.14,60.64,13.99,602.7,3,0.0274,0.0011,41.0,0.0,1.7
CON8-8,Cui,50,13,985.02,553.5,32.65,586.15,0,0.0,0.0435,28.56,582.06,3,0.0283,0.0217,12.52,70.97,30.66,584.16,4,0.0408,0.0167,6.08,85.91,28.39,581.9,2,0.0271,0.0221,13.03,69.8,29.58,583.08,2,0.0219,0.0268,9.41,78.19,29.53,583.03,2,0.0179,0.029,9.56,77.85,30.37,583.87,1,0.0135,0.0326,6.97,83.85,29.59,583.09,3,0.0375,0.0175,9.35,78.31,19.82,573.32,5,0.0558,0.0172,39.28,8.94,28.32,581.82,3,0.0285,0.0214,13.25,69.28,18.42,571.93,0,0.0025,0.0128,43.56,-0.98,29.21,582.71,3,0.0309,0.0212,10.53,75.59,27.41,580.92,3,0.0287,0.0201,16.03,62.85,18.56,572.07,4,0.0434,0.0001,43.14,0.0,1.8
CON8-8,MDRO,50,17,1161.5,711.15,4.04,715.19,0,0.0,0.004,4.42,715.57,0,0.0026,0.0027,-9.37,122.38,4.3,715.46,0,0.0024,0.0028,-6.45,115.39,4.42,715.57,0,0.0026,0.0027,-9.37,122.38,3.88,715.03,0,0.001,0.0032,4.16,90.07,3.97,715.12,0,0.0006,0.0036,1.76,95.79,3.98,715.13,0,0.0006,0.0036,1.48,96.47,4.1,715.25,0,0.002,0.0029,-1.37,103.28,2.85,714.0,1,0.0061,0.0019,29.5,29.58,3.98,715.13,0,0.0017,0.0029,1.67,96.01,3.04,714.19,0,0.0001,0.0021,24.76,40.89,4.04,715.19,0,0.0,0.004,0.0,100.0,3.93,715.08,0,0.0014,0.0031,2.8,93.3,2.35,713.5,0,0.004,0.0,41.89,0.0,1.6
CON8-9,Det,50,9,845.77,399.58,229.71,629.29,0,0.0,0.3844,186.77,586.35,7,0.2848,0.1507,18.69,49.02,197.95,597.53,7,0.3782,0.1128,13.83,62.3,187.34,586.91,7,0.2928,0.1467,18.45,49.7,202.68,602.26,6,0.3142,0.1628,11.77,67.91,193.03,592.61,6,0.2634,0.1758,15.97,56.45,190.99,590.56,6,0.2368,0.1826,16.86,54.03,192.75,592.33,7,0.3462,0.1242,16.09,56.12,216.1,615.67,2,0.0771,0.3358,5.93,83.83,185.46,585.04,7,0.2926,0.1453,19.26,47.47,180.79,580.37,6,0.2403,0.1507,21.3,41.93,187.26,586.84,7,0.3073,0.1398,18.48,49.61,184.5,584.08,7,0.2886,0.1463,19.68,46.33,145.47,545.05,8,0.3196,0.0648,36.67,0.0,1.9
CON8-9,SAA,50,14,1065.93,596.59,19.86,616.45,0,0.0,0.025,18.61,615.21,1,0.0167,0.0136,6.26,85.35,19.53,616.12,2,0.0232,0.0109,1.66,96.12,18.57,615.16,1,0.0163,0.0138,6.48,84.83,18.74,615.34,1,0.0143,0.0154,5.59,86.9,18.07,614.67,1,0.0148,0.0144,8.98,78.97,18.19,614.78,1,0.0084,0.0181,8.41,80.31,19.18,615.77,2,0.0218,0.0113,3.4,92.04,12.87,609.46,3,0.0309,0.0114,35.2,17.58,18.03,614.62,1,0.0172,0.0129,9.2,78.47,10.78,607.37,0,0.0004,0.0068,45.72,-7.05,18.33,614.92,1,0.0153,0.0144,7.68,82.02,17.54,614.13,1,0.0127,0.0149,11.67,72.67,11.38,607.97,2,0.025,0.0,42.71,0.0,1.7
CON8-9,WDRO,50,17,1175.69,712.57,2.41,714.98,0,0.0,0.0025,2.55,715.12,0,0.002,0.0014,-5.95,119.34,2.5,715.07,0,0.0018,0.0015,-3.55,111.53,2.52,715.09,0,0.002,0.0014,-4.55,114.79,2.37,714.94,0,0.0011,0.0018,1.5,95.14,2.3,714.87,0,0.0006,0.002,4.52,85.31,2.34,714.91,0,0.0003,0.0022,3.0,90.23,2.5,715.07,0,0.0018,0.0015,-3.55,111.53,1.83,714.4,1,0.0057,0.0011,23.97,22.07,2.44,715.01,0,0.0017,0.0015,-1.15,103.74,1.72,714.29,0,0.0,0.001,28.44,7.55,2.41,714.98,0,0.0,0.0025,0.0,100.0,2.3,714.87,0,0.0008,0.0019,4.45,85.53,1.67,714.24,0,0.0019,0.0006,30.76,0.0,1.6
CON8-9,Gounaris,50,14,1055.46,595.55,20.36,615.9,0,0.0,0.025,19.27,614.81,1,0.0158,0.0143,5.34,87.14,21.2,616.75,2,0.0265,0.0096,-4.16,110.02,19.27,614.81,1,0.0158,0.0143,5.34,87.14,19.2,614.75,1,0.0131,0.0159,5.67,86.36,18.84,614.39,1,0.0128,0.0157,7.44,82.09,18.7,614.25,1,0.0119,0.016,8.12,80.45,19.76,615.3,2,0.021,0.0115,2.94,92.93,13.73,609.28,3,0.032,0.0115,32.55,21.64,18.81,614.35,2,0.0179,0.0126,7.61,81.68,12.71,608.26,0,0.001,0.0091,37.55,9.6,19.23,614.77,2,0.0177,0.0134,5.54,86.66,17.95,613.5,1,0.0124,0.0149,11.81,71.57,11.9,607.45,2,0.025,0.0,41.54,0.0,1.8
CON8-9,Cui,50,13,1004.79,555.48,29.29,584.77,0,0.0,0.0388,26.68,582.16,3,0.0279,0.0192,8.92,78.86,28.32,583.8,3,0.0356,0.0164,3.33,92.12,26.64,582.12,3,0.0279,0.0191,9.06,78.52,27.92,583.4,1,0.0163,0.0276,4.69,88.89,26.76,582.24,2,0.0223,0.0227,8.66,79.48,27.2,582.68,1,0.0156,0.0271,7.15,83.05,27.47,582.94,3,0.0325,0.0173,6.24,85.2,20.98,576.46,4,0.0444,0.0204,28.37,32.75,26.16,581.64,2,0.0284,0.0184,10.71,74.6,18.11,573.59,0,0.0032,0.0128,38.19,9.48,27.01,582.49,3,0.0292,0.019,7.81,81.48,25.53,581.01,2,0.0225,0.021,12.87,69.5,16.94,572.42,3,0.0381,0.0007,42.19,0.0,1.8
CON8-9,MDRO,50,16,1208.66,680.87,3.71,684.57,0,0.0,0.0041,4.03,684.9,0,0.004,0.0021,-8.82,124.95,4.3,685.17,0,0.0051,0.0017,-16.12,145.6,4.03,684.9,0,0.004,0.0021,-8.82,124.95,3.81,684.67,0,0.0027,0.0026,-2.65,107.5,3.71,684.57,0,0.002,0.0029,-0.0,100.01,3.67,684.54,0,0.0017,0.0031,1.01,97.14,4.03,684.89,0,0.0043,0.0019,-8.64,124.45,2.59,683.46,1,0.0065,0.0019,30.02,15.07,3.79,684.66,0,0.0034,0.0022,-2.32,106.55,2.48,683.35,0,0.0002,0.0015,33.09,6.38,3.71,684.57,0,0.0,0.0041,0.0,100.0,3.47,684.34,0,0.0019,0.0027,6.37,81.98,2.4,683.26,0,0.0035,0.0006,35.35,0.0,1.7
SCA3-0,Det,50,4,642.9,204.29,66.84,271.13,0,0.0,0.2271,43.56,247.85,3,0.2167,0.0285,34.82,30.85,56.34,260.63,3,0.3162,0.003,15.7,68.82,43.17,247.46,3,0.2219,0.0244,35.41,29.68,49.33,253.62,3,0.216,0.0549,26.2,47.98,46.55,250.84,3,0.241,0.0366,30.36,39.71,44.94,249.23,3,0.2025,0.0432,32.76,34.95,49.81,254.1,3,0.276,0.0076,25.47,49.41,58.89,263.18,2,0.0996,0.164,11.89,76.39,39.94,244.23,3,0.2225,0.0219,40.25,20.07,37.69,241.98,2,0.1364,0.031,43.6,13.41,40.61,244.9,3,0.2204,0.0251,39.24,22.08,39.48,243.77,3,0.223,0.02,40.93,18.72,33.18,237.47,3,0.2271,0.0,50.35,0.0,1.9
SCA3-0,SAA,50,5,719.21,246.92,15.28,262.2,0,0.0,0.0455,10.46,257.39,2,0.043,0.0064,31.5,33.06,14.21,261.13,3,0.0663,0.002,6.97,85.19,10.4,257.32,2,0.0416,0.0072,31.93,32.14,14.11,261.03,1,0.025,0.0282,7.66,83.72,11.45,258.37,1,0.0349,0.0155,25.07,46.73,14.02,260.94,1,0.0184,0.0299,8.22,82.53,12.34,259.26,2,0.0572,0.0029,19.23,59.13,10.08,257.0,2,0.0486,0.0187,34.03,27.68,10.22,257.14,2,0.0433,0.0073,33.09,29.68,5.81,252.73,0,0.0,0.0043,61.98,-31.73,11.43,258.35,2,0.0464,0.0093,25.18,46.48,10.0,256.93,2,0.0423,0.0073,34.51,26.65,8.09,255.01,2,0.0455,0.0,47.05,0.0,1.8
SCA3-0,WDRO,50,6,767.49,286.75,2.16,288.9,0,0.0,0.0061,2.41,289.16,0,0.0088,0.0013,-11.86,126.61,2.54,289.29,0,0.0102,0.0007,-17.78,139.91,2.41,289.16,0,0.0088,0.0013,-11.86,126.61,2.0,288.75,0,0.0027,0.0042,6.99,84.32,1.77,288.52,0,0.0041,0.0027,17.75,60.17,1.84,288.59,0,0.0032,0.0034,14.55,67.36,2.34,289.09,0,0.0088,0.0011,-8.53,119.14,1.49,288.23,0,0.0051,0.0032,31.1,30.21,1.69,288.44,0,0.0055,0.0016,21.6,51.52,0.98,287.73,0,0.0,0.0012,54.49,-22.3,2.16,288.9,0,0.0,0.0061,0.0,100.0,1.78,288.53,0,0.0053,0.002,17.4,60.95,1.19,287.94,0,0.0061,0.0,44.56,0.0,1.8
SCA3-0,Gounaris,50,5,728.95,247.89,13.43,261.32,0,0.0,0.045,10.31,258.2,2,0.0406,0.0097,23.25,47.65,14.51,262.4,3,0.0696,0.0021,-8.02,118.07,10.39,258.29,2,0.0421,0.009,22.6,49.11,10.81,258.7,2,0.0346,0.0162,19.54,56.01,11.22,259.11,1,0.0312,0.0197,16.47,62.93,10.47,258.36,1,0.031,0.0172,22.06,50.33,12.3,260.2,2,0.0578,0.0038,8.4,81.1,6.94,254.83,3,0.0724,0.0065,48.36,-8.88,9.35,257.24,2,0.0396,0.0094,30.38,31.6,4.94,252.84,0,0.0,0.006,63.21,-42.32,10.38,258.28,2,0.0345,0.0155,22.71,48.88,9.09,256.99,2,0.0402,0.0079,32.3,27.28,7.47,255.36,2,0.045,0.0,44.41,0.0,1.9
SCA3-0,Cui,50,5,737.34,248.73,13.67,262.4,0,0.0,0.0435,9.94,258.68,1,0.0377,0.0094,27.27,40.07,13.61,262.34,3,0.0634,0.0028,0.43,99.05,9.99,258.72,1,0.0369,0.01,26.92,40.85,12.25,260.98,1,0.0159,0.0295,10.41,77.12,10.54,259.27,1,0.0315,0.0159,22.89,49.69,12.35,261.08,0,0.0119,0.0317,9.67,78.75,10.78,259.52,2,0.0495,0.0045,21.1,53.63,7.77,256.5,2,0.0469,0.0148,43.17,5.14,9.44,258.17,1,0.038,0.009,30.95,31.98,4.89,253.62,0,0.0,0.0053,64.25,-41.19,10.87,259.61,2,0.035,0.0153,20.46,55.04,9.2,257.94,1,0.0391,0.0077,32.66,28.22,7.45,256.18,2,0.0435,0.0,45.51,0.0,2.2
SCA3-0,MDRO,50,6,767.49,286.75,2.08,288.83,0,0.0,0.0061,2.13,288.88,0,0.0068,0.0019,-2.08,104.79,2.34,289.09,0,0.0096,0.0008,-12.53,128.91,2.13,288.88,0,0.0068,0.0019,-2.08,104.79,1.92,288.66,0,0.0025,0.0042,8.03,81.47,1.76,288.51,0,0.0046,0.0025,15.48,64.29,1.89,288.64,0,0.0033,0.0036,9.17,78.84,2.08,288.83,0,0.0072,0.0016,0.12,99.72,1.46,288.21,0,0.0045,0.0035,29.7,31.48,1.72,288.47,0,0.0054,0.0018,17.45,59.73,1.01,287.76,0,0.0,0.0015,51.35,-18.48,2.08,288.83,0,0.0,0.0061,0.0,100.0,1.75,288.5,0,0.0051,0.0022,16.03,63.01,1.18,287.93,0,0.0061,0.0,43.34,0.0,1.8
SCA3-1,Det,50,4,701.73,210.17,114.87,325.04,0,0.0,0.273,85.83,296.01,2,0.2335,0.0869,25.28,37.61,92.28,302.46,3,0.2951,0.0679,19.66,51.47,85.0,295.17,2,0.2144,0.0941,26.01,35.82,90.2,300.37,2,0.2244,0.1003,21.48,47.0,91.04,301.22,2,0.1966,0.1184,20.74,48.81,107.03,317.2,1,0.0842,0.206,6.83,83.15,88.22,298.39,2,0.2721,0.0709,23.2,42.74,109.86,320.04,1,0.052,0.2437,4.36,89.24,83.89,294.06,2,0.2185,0.0902,26.97,33.43,83.14,293.31,2,0.1826,0.0966,27.63,31.82,84.62,294.79,2,0.2383,0.0821,26.34,35.0,84.03,294.2,2,0.2295,0.085,26.85,33.74,68.33,278.5,2,0.2161,0.0569,40.52,0.0,2.0
SCA3-1,SAA,50,5,798.05,254.8,11.19,266.0,0,0.0,0.0349,8.41,263.21,1,0.0312,0.0078,24.85,45.23,11.8,266.6,2,0.051,0.0038,-5.4,111.89,8.41,263.21,1,0.0312,0.0078,24.85,45.23,9.43,264.23,1,0.0281,0.0135,15.75,65.29,9.21,264.02,1,0.019,0.0177,17.66,61.08,9.66,264.47,1,0.0164,0.0204,13.66,69.89,9.63,264.44,2,0.0409,0.0045,13.94,69.27,5.86,260.67,2,0.0408,0.0094,47.6,-4.92,7.9,262.7,1,0.0314,0.0073,29.44,35.12,4.23,259.04,0,0.0,0.0048,62.17,-37.02,9.08,263.89,2,0.0345,0.0083,18.85,58.45,7.7,262.51,1,0.0324,0.006,31.17,31.29,6.11,260.92,1,0.0349,0.0,45.37,0.0,1.9
